Node	X	Y	tel	GEOID
3406	-97.662404	30.237691	0	48453002310
3407	-97.679194	30.261601	0.12465264	48453002111
3408	-97.677105	30.221473	0	48453980000
3409	-97.690379	30.245344	0	48453002310
3410	-97.68134	30.225911	0	48453002310
3411	-97.682592	30.228968	0	48453002310
3412	-97.682168	30.222792	0	48453980000
3413	-97.689965	30.241969	0	48453002310
3414	-97.687174	30.25011	0.12465264	48453002111
3415	-97.691644	30.247318	0.12465264	48453002111
3416	-97.691257	30.244776	0.052074139	48453002327
3417	-97.677602	30.222207	0	48453980000
3418	-97.681991	30.226529	0	48453002310
3419	-97.683125	30.227579	0	48453002310
3420	-97.691222	30.24682	0.12465264	48453002111
3421	-97.689641	30.240805	0.07820197	48453002321
3422	-97.685325	30.221281	0.056491576	48453002320
3423	-97.682292	30.221664	0	48453980000
3424	-97.678887	30.221626	0	48453980000
3425	-97.679434	30.22376	0	48453002310
3426	-97.69035	30.218036	0.152921375	48453002448
3427	-97.69961	30.223094	0.056491576	48453002320
3428	-97.697625	30.222262	0.056491576	48453002320
3429	-97.707712	30.226793	0.099610717	48453002314
3430	-97.703568	30.234225	0.058042302	48453002325
3431	-97.698222	30.232548	0.07820197	48453002321
3432	-97.694564	30.238179	0.07820197	48453002321
3433	-97.700876	30.223624	0.056491576	48453002320
3434	-97.698552	30.23204	0.07820197	48453002321
3435	-97.703324	30.22465	0.056491576	48453002320
3436	-97.683381	30.22243	0.056491576	48453002320
3437	-97.68355	30.231294	0	48453002310
3438	-97.689002	30.238965	0.07820197	48453002321
3439	-97.682472	30.22793	0	48453002310
3440	-97.691138	30.218542	0.056491576	48453002320
3441	-97.701764	30.214845	0.056491576	48453002320
3442	-97.689427	30.218938	0.152921375	48453002448
3443	-97.689629	30.219171	0.056491576	48453002320
3444	-97.689988	30.217802	0.152921375	48453002448
3445	-97.706785	30.219997	0.056491576	48453002320
3446	-97.705957	30.220717	0.056491576	48453002320
3447	-97.686137	30.220055	0.152921375	48453002448
3448	-97.683421	30.221328	0.152921375	48453002448
3449	-97.68356	30.217387	0.152921375	48453002448
3450	-97.686422	30.220988	0.056491576	48453002320
3451	-97.685415	30.23532	0	48453002310
3452	-97.68811	30.239442	0	48453002310
3453	-97.687721	30.237595	0.07820197	48453002321
3454	-97.686276	30.235846	0.07820197	48453002321
3455	-97.690722	30.242031	0.07820197	48453002321
3456	-97.708551	30.261441	0.315631563	48453000902
3457	-97.695774	30.250988	0.12465264	48453002111
3458	-97.697273	30.253098	0.12465264	48453002111
3459	-97.701876	30.265791	0.289029536	48453000801
3460	-97.701428	30.25587	0.12465264	48453002111
3461	-97.696283	30.263791	0.289029536	48453000801
3462	-97.696453	30.269278	0.12465264	48453002111
3463	-97.698853	30.273119	0.289029536	48453000801
3464	-97.697651	30.273317	0.12465264	48453002111
3465	-97.698563	30.275018	0.241921397	48453002109
3466	-97.699488	30.251261	0.12465264	48453002111
3467	-97.700567	30.257193	0.12465264	48453002111
3468	-97.697974	30.261179	0.12465264	48453002111
3469	-97.695233	30.265362	0.12465264	48453002111
3470	-97.693564	30.259765	0.12465264	48453002111
3471	-97.70779	30.263757	0.315631563	48453000902
3472	-97.698452	30.260441	0.12465264	48453002111
3473	-97.707531	30.251497	0.207418253	48453001000
3474	-97.705393	30.258229	0.315631563	48453000902
3475	-97.702862	30.253645	0.12465264	48453002111
3476	-97.704117	30.251714	0.12465264	48453002111
3477	-97.710994	30.267951	0.210895361	48453000802
3478	-97.709813	30.271154	0.210895361	48453000802
3479	-97.707248	30.267629	0.289029536	48453000801
3480	-97.705257	30.270986	0.289029536	48453000801
3481	-97.704477	30.272223	0.289029536	48453000801
3482	-97.707877	30.275371	0.210895361	48453000802
3483	-97.708726	30.265162	0.289029536	48453000801
3484	-97.699484	30.276066	0.241921397	48453002109
3485	-97.691111	30.25011	0.12465264	48453002111
3486	-97.692279	30.254167	0.12465264	48453002111
3487	-97.696181	30.252294	0.12465264	48453002111
3488	-97.688047	30.250186	0.12465264	48453002111
3489	-97.694191	30.250829	0.12465264	48453002111
3490	-97.692771	30.250804	0.12465264	48453002111
3491	-97.692427	30.25492	0.12465264	48453002111
3492	-97.692553	30.269486	0.12465264	48453002111
3493	-97.689952	30.273505	0.111590038	48453002110
3494	-97.686237	30.271835	0.111590038	48453002110
3495	-97.681979	30.26997	0.111590038	48453002110
3496	-97.683598	30.267587	0.111590038	48453002110
3497	-97.686897	30.267328	0.12465264	48453002111
3498	-97.694394	30.273587	0.12465264	48453002111
3499	-97.678014	30.223321	0	48453002310
3500	-97.670773	30.229647	0	48453002310
3501	-97.676145	30.221944	0	48453980000
3502	-97.673241	30.220479	0	48453980000
3503	-97.752212	30.342993	0.194397759	48453030600
3504	-97.74936	30.349341	0.194397759	48453030600
3505	-97.71492	30.292468	0.160493827	48453000307
3506	-97.713213	30.291598	0.160493827	48453000307
3507	-97.745824	30.341996	0.215465729	48453001501
3508	-97.745437	30.34484	0.215465729	48453001501
3509	-97.740729	30.346965	0.215465729	48453001501
3510	-97.738676	30.340153	0.273613445	48453001505
3511	-97.737239	30.345272	0.184543638	48453001504
3512	-97.714342	30.314733	0.146453089	48453002105
3513	-97.712488	30.319308	0.146453089	48453002105
3514	-97.715339	30.320405	0.259693166	48453001503
3515	-97.708691	30.32092	0.146453089	48453002105
3516	-97.713427	30.321176	0.259693166	48453001503
3517	-97.722446	30.346991	0.184543638	48453001504
3518	-97.717832	30.339446	0.184543638	48453001504
3519	-97.714928	30.343924	0.047140865	48453040000
3520	-97.77182	30.349399	0.310016788	48453030700
3521	-97.76957	30.341347	0.194397759	48453030600
3522	-97.762639	30.34258	0.194397759	48453030600
3523	-97.75267	30.344295	0.194397759	48453030600
3524	-97.754115	30.342041	0.194397759	48453030600
3525	-97.75045	30.347726	0.194397759	48453030600
3526	-97.753362	30.341706	0.194397759	48453030600
3527	-97.731271	30.342814	0.273613445	48453001505
3528	-97.724917	30.344003	0.184543638	48453001504
3529	-97.724701	30.342518	0.184543638	48453001504
3530	-97.708959	30.350592	0.047140865	48453040000
3531	-97.712899	30.345859	0.047140865	48453040000
3532	-97.714623	30.348361	0.184543638	48453001504
3533	-97.71365	30.346392	0.184543638	48453001504
3534	-97.714675	30.350207	0.169449378	48453040500
3535	-97.713873	30.347979	0.169449378	48453040500
3536	-97.71549	30.352759	0.169449378	48453040500
3537	-97.713739	30.349771	0.169449378	48453040500
3538	-97.716682	30.365308	0.045018758	48453040100
3539	-97.713526	30.363776	0.045018758	48453040100
3540	-97.715503	30.371924	0.114640884	48453040700
3541	-97.710381	30.369203	0.114640884	48453040700
3542	-97.710497	30.377865	0.114640884	48453040700
3543	-97.717243	30.282226	0.223365929	48453000402
3544	-97.712067	30.285079	0.223365929	48453000402
3545	-97.717617	30.284126	0.223365929	48453000402
3546	-97.714883	30.289038	0.223365929	48453000402
3547	-97.714146	30.300591	0.160493827	48453000307
3548	-97.716576	30.296815	0.160493827	48453000307
3549	-97.715272	30.29968	0.160493827	48453000307
3550	-97.713922	30.300939	0.160493827	48453000307
3551	-97.715572	30.302709	0.220489978	48453000304
3552	-97.713296	30.303315	0.160493827	48453000307
3553	-97.71754	30.296663	0.160493827	48453000307
3554	-97.713226	30.306385	0.220489978	48453000304
3555	-97.712222	30.306546	0.193520393	48453000309
3556	-97.715228	30.301662	0.160493827	48453000307
3557	-97.715405	30.307182	0.220489978	48453000304
3558	-97.713127	30.311025	0.220489978	48453000304
3559	-97.71502	30.311865	0.220489978	48453000304
3560	-97.715991	30.326898	0.259693166	48453001503
3561	-97.708628	30.32164	0.146453089	48453002105
3562	-97.715566	30.330352	0.259693166	48453001503
3563	-97.711202	30.336216	0.259693166	48453001503
3564	-97.71447	30.337808	0.259693166	48453001503
3565	-97.705712	30.342831	0.047140865	48453040000
3566	-97.707361	30.343825	0.047140865	48453040000
3567	-97.701932	30.342419	0.047140865	48453040000
3568	-97.704491	30.344633	0.047140865	48453040000
3569	-97.70113	30.336083	0.142857143	48453043300
3570	-97.703885	30.34344	0.047140865	48453040000
3571	-97.700162	30.340601	0.047140865	48453040000
3572	-97.698188	30.34373	0.047140865	48453040000
3573	-97.697812	30.342898	0.061068702	48453040300
3574	-97.692827	30.350669	0.061068702	48453040300
3575	-97.691756	30.341332	0.061068702	48453040300
3576	-97.695722	30.343175	0.061068702	48453040300
3577	-97.678025	30.343706	0.079270562	48453043600
3578	-97.66811	30.344212	0.079270562	48453043600
3579	-97.662746	30.341644	0.079270562	48453043600
3580	-97.657745	30.349585	0.079270562	48453043600
3581	-97.714659	30.352692	0.169449378	48453040500
3582	-97.707433	30.344661	0.047140865	48453040000
3583	-97.702616	30.340804	0.047140865	48453040000
3584	-97.713816	30.352809	0.045018758	48453040100
3585	-97.715085	30.357041	0.045018758	48453040100
3586	-97.712893	30.352576	0.045018758	48453040100
3587	-97.714278	30.357124	0.045018758	48453040100
3588	-97.716182	30.363399	0.045018758	48453040100
3589	-97.716819	30.369773	0.114640884	48453040700
3590	-97.696331	30.342249	0.061068702	48453040300
3591	-97.690388	30.352993	0.061068702	48453040300
3592	-97.697866	30.341325	0.061068702	48453040300
3593	-97.715741	30.380427	0.114640884	48453040700
3594	-97.713133	30.383761	0.159540065	48453040800
3595	-97.713615	30.390596	0.149778341	48453045300
3596	-97.716913	30.389892	0.159540065	48453040800
3597	-97.716	30.40504	0.175336788	48453045400
3598	-97.714578	30.406963	0.149778341	48453045300
3599	-97.682889	30.337118	0.079270562	48453043600
3600	-97.710022	30.338773	0.047140865	48453040000
3601	-97.710027	30.402841	0.149778341	48453045300
3602	-97.711773	30.400627	0.149778341	48453045300
3603	-97.717279	30.402168	0.149778341	48453045300
3604	-97.711165	30.366433	0.114640884	48453040700
3605	-97.675821	30.336801	0.079270562	48453043600
3606	-97.712484	30.330296	0.259693166	48453001503
3607	-97.715821	30.328501	0.259693166	48453001503
3608	-97.712913	30.328185	0.259693166	48453001503
3609	-97.687068	30.332629	0.142857143	48453043300
3610	-97.748248	30.279215	0.171704958	48453000700
3611	-97.744569	30.285003	0.113795791	48453000608
3612	-97.747504	30.288042	0.038329911	48453000607
3613	-97.74436	30.287796	0.113795791	48453000608
3614	-97.76229	30.31029	0.302364865	48453000102
3615	-97.763949	30.311536	0.286716792	48453001604
3616	-97.748204	30.298005	0.162756598	48453000204
3617	-97.745016	30.296499	0.078703704	48453000605
3618	-97.746655	30.303716	0.162756598	48453000204
3619	-97.748933	30.305028	0.239702016	48453000101
3620	-97.747909	30.307171	0.162756598	48453000204
3621	-97.743859	30.305592	0.162756598	48453000204
3622	-97.75751	30.310768	0.302364865	48453000102
3623	-97.759171	30.309372	0.302364865	48453000102
3624	-97.757704	30.309714	0.302364865	48453000102
3625	-97.757041	30.312774	0.302364865	48453000102
3626	-97.757385	30.310253	0.302364865	48453000102
3627	-97.755785	30.319794	0.239702016	48453000101
3628	-97.756958	30.310221	0.239702016	48453000101
3629	-97.755858	30.308798	0.239702016	48453000101
3630	-97.753318	30.314409	0.239702016	48453000101
3631	-97.7504	30.309049	0.239702016	48453000101
3632	-97.744307	30.321965	0.317578125	48453000206
3633	-97.749143	30.334649	0.215465729	48453001501
3634	-97.744743	30.335433	0.317578125	48453000206
3635	-97.746587	30.33916	0.215465729	48453001501
3636	-97.744803	30.282304	0.171704958	48453000700
3637	-97.749025	30.283496	0.171704958	48453000700
3638	-97.749515	30.291571	0.078703704	48453000605
3639	-97.745863	30.300207	0.162756598	48453000204
3640	-97.742342	30.307847	0.162756598	48453000204
3641	-97.741269	30.315116	0.162756598	48453000204
3642	-97.72931	30.30906	0.307652128	48453000302
3643	-97.732702	30.310594	0.307652128	48453000302
3644	-97.717204	30.312844	0.220489978	48453000304
3645	-97.746845	30.312126	0.162756598	48453000204
3646	-97.745801	30.317184	0.162756598	48453000204
3647	-97.748767	30.318561	0.162756598	48453000204
3648	-97.744643	30.32521	0.317578125	48453000206
3649	-97.748799	30.327344	0.239702016	48453000101
3650	-97.738268	30.311823	0.205395463	48453000203
3651	-97.740005	30.309306	0.205395463	48453000203
3652	-97.735245	30.30663	0.307652128	48453000302
3653	-97.745204	30.327789	0.317578125	48453000206
3654	-97.721788	30.310656	0.220489978	48453000304
3655	-97.722473	30.309607	0.220489978	48453000304
3656	-97.717611	30.31039	0.220489978	48453000304
3657	-97.716213	30.312377	0.220489978	48453000304
3658	-97.716	30.309585	0.220489978	48453000304
3659	-97.715424	30.312005	0.220489978	48453000304
3660	-97.72701	30.310598	0.158374478	48453000305
3661	-97.728023	30.308477	0.158374478	48453000305
3662	-97.773522	30.299612	0.286716792	48453001604
3663	-97.766904	30.31321	0.286716792	48453001604
3664	-97.75495	30.314457	0.239702016	48453000101
3665	-97.747289	30.29079	0.113013699	48453000606
3666	-97.744096	30.290506	0.113013699	48453000606
3667	-97.747802	30.285258	0.038329911	48453000607
3668	-97.764562	30.283308	0.349851758	48453001200
3669	-97.763217	30.285691	0.263176388	48453001605
3670	-97.769587	30.293801	0.263176388	48453001605
3671	-97.767827	30.296545	0.212303981	48453001603
3672	-97.76422	30.293436	0.263176388	48453001605
3673	-97.760993	30.29263	0.212303981	48453001603
3674	-97.764745	30.293738	0.212303981	48453001603
3675	-97.763842	30.302838	0.212303981	48453001603
3676	-97.759886	30.300963	0.212303981	48453001603
3677	-97.764639	30.286304	0.203272186	48453001602
3678	-97.763289	30.287803	0.263176388	48453001605
3679	-97.762251	30.28805	0.263176388	48453001605
3680	-97.763423	30.286278	0.263176388	48453001605
3681	-97.76221	30.288705	0.263176388	48453001605
3682	-97.765156	30.284426	0.203272186	48453001602
3683	-97.766154	30.299155	0.212303981	48453001603
3684	-97.758736	30.29566	0.212303981	48453001603
3685	-97.759197	30.293766	0.212303981	48453001603
3686	-97.758611	30.297784	0.212303981	48453001603
3687	-97.760395	30.291811	0.263176388	48453001605
3688	-97.76447	30.305227	0.130434783	48453001606
3689	-97.756957	30.290737	0.212303981	48453001603
3690	-97.752899	30.29863	0.212303981	48453001603
3691	-97.774847	30.285678	0.203272186	48453001602
3692	-97.771784	30.290384	0.203272186	48453001602
3693	-97.768162	30.288292	0.263176388	48453001605
3694	-97.766998	30.28296	0.203272186	48453001602
3695	-97.765233	30.283471	0.349851758	48453001200
3696	-97.765746	30.281936	0.349851758	48453001200
3697	-97.77499	30.300289	0.286716792	48453001604
3698	-97.757484	30.282583	0.263176388	48453001605
3699	-97.750386	30.279702	0.171704958	48453000700
3700	-97.756153	30.289374	0.263176388	48453001605
3701	-97.75249	30.2884	0.038329911	48453000607
3702	-97.751976	30.283513	0.171704958	48453000700
3703	-97.759716	30.29208	0.212303981	48453001603
3704	-97.759569	30.292556	0.212303981	48453001603
3705	-97.758802	30.291724	0.212303981	48453001603
3706	-97.750026	30.283717	0.171704958	48453000700
3707	-97.757672	30.300514	0.212303981	48453001603
3708	-97.758239	30.303786	0.212303981	48453001603
3709	-97.756231	30.300144	0.212303981	48453001603
3710	-97.755075	30.30183	0.212303981	48453001603
3711	-97.758616	30.303889	0.130434783	48453001606
3712	-97.758789	30.300639	0.130434783	48453001606
3713	-97.758096	30.300832	0.212303981	48453001603
3714	-97.753726	30.308407	0.239702016	48453000101
3715	-97.753333	30.304075	0.212303981	48453001603
3716	-97.752902	30.300811	0.212303981	48453001603
3717	-97.758177	30.297796	0.212303981	48453001603
3718	-97.75819	30.30641	0.130434783	48453001606
3719	-97.757552	30.307402	0.130434783	48453001606
3720	-97.757922	30.305452	0.212303981	48453001603
3721	-97.756109	30.308444	0.212303981	48453001603
3722	-97.75811	30.307536	0.130434783	48453001606
3723	-97.757933	30.308504	0.130434783	48453001606
3724	-97.758203	30.30922	0.302364865	48453000102
3725	-97.7521	30.30034	0.212303981	48453001603
3726	-97.751228	30.307717	0.239702016	48453000101
3727	-97.750247	30.306906	0.239702016	48453000101
3728	-97.7642	30.329318	0.302364865	48453000102
3729	-97.760149	30.327292	0.302364865	48453000102
3730	-97.767106	30.325279	0.302364865	48453000102
3731	-97.761648	30.342096	0.194397759	48453030600
3732	-97.752634	30.329313	0.239702016	48453000101
3733	-97.750368	30.324755	0.239702016	48453000101
3734	-97.760369	30.333101	0.302364865	48453000102
3735	-97.758853	30.326857	0.302364865	48453000102
3736	-97.756753	30.322627	0.302364865	48453000102
3737	-97.755949	30.330264	0.239702016	48453000101
3738	-97.756062	30.325202	0.239702016	48453000101
3739	-97.755427	30.331214	0.239702016	48453000101
3740	-97.755579	30.325682	0.239702016	48453000101
3741	-97.769829	30.322292	0.302364865	48453000102
3742	-97.756504	30.321456	0.302364865	48453000102
3743	-97.756248	30.319585	0.302364865	48453000102
3744	-97.756619	30.316265	0.302364865	48453000102
3745	-97.755108	30.321342	0.239702016	48453000101
3746	-97.750545	30.319505	0.239702016	48453000101
3747	-97.753085	30.320261	0.239702016	48453000101
3748	-97.756049	30.322364	0.302364865	48453000102
3749	-97.755727	30.321791	0.302364865	48453000102
3750	-97.750853	30.323955	0.239702016	48453000101
3751	-97.754159	30.320991	0.239702016	48453000101
3752	-97.757025	30.337477	0.194397759	48453030600
3753	-97.755401	30.332669	0.239702016	48453000101
3754	-97.755351	30.335279	0.239702016	48453000101
3755	-97.754081	30.334953	0.239702016	48453000101
3756	-97.755939	30.336867	0.194397759	48453030600
3757	-97.755817	30.334213	0.239702016	48453000101
3758	-97.753604	30.335561	0.215465729	48453001501
3759	-97.755443	30.337148	0.194397759	48453030600
3760	-97.758571	30.332243	0.239702016	48453000101
3761	-97.751102	30.334525	0.215465729	48453001501
3762	-97.754089	30.340158	0.194397759	48453030600
3763	-97.755235	30.338586	0.194397759	48453030600
3764	-97.742467	30.295288	0.125652842	48453000601
3765	-97.743612	30.295841	0.162756598	48453000204
3766	-97.740848	30.291879	0.125652842	48453000601
3767	-97.72824	30.283348	0.212121212	48453000401
3768	-97.730117	30.279894	0.212121212	48453000401
3769	-97.732555	30.293649	0.102286402	48453000500
3770	-97.731474	30.295394	0.102286402	48453000500
3771	-97.728457	30.298117	0.307652128	48453000302
3772	-97.729457	30.298607	0.307652128	48453000302
3773	-97.733303	30.30048	0.307652128	48453000302
3774	-97.727172	30.302292	0.307652128	48453000302
3775	-97.73009	30.279647	0.212121212	48453000401
3776	-97.729126	30.288492	0.212121212	48453000401
3777	-97.734176	30.28906	0.102286402	48453000500
3778	-97.716009	30.293023	0.160493827	48453000307
3779	-97.718183	30.294177	0.160493827	48453000307
3780	-97.72285	30.296441	0.307652128	48453000302
3781	-97.726301	30.291758	0.212121212	48453000401
3782	-97.719603	30.294917	0.160493827	48453000307
3783	-97.720703	30.293194	0.212121212	48453000401
3784	-97.7203	30.295241	0.307652128	48453000302
3785	-97.721666	30.293044	0.212121212	48453000401
3786	-97.71955	30.292003	0.212121212	48453000401
3787	-97.719951	30.292882	0.212121212	48453000401
3788	-97.716041	30.300922	0.307652128	48453000302
3789	-97.728794	30.281091	0.212121212	48453000401
3790	-97.737196	30.294173	0.102286402	48453000500
3791	-97.735724	30.29303	0.102286402	48453000500
3792	-97.730451	30.285001	0.212121212	48453000401
3793	-97.73366	30.285269	0.212121212	48453000401
3794	-97.728474	30.282916	0.212121212	48453000401
3795	-97.741024	30.289647	0.125652842	48453000601
3796	-97.742861	30.287673	0.113795791	48453000608
3797	-97.737823	30.280378	0.171704958	48453000700
3798	-97.741238	30.287567	0.125652842	48453000601
3799	-97.741492	30.285325	0.125652842	48453000601
3800	-97.738992	30.2807	0.171704958	48453000700
3801	-97.736852	30.289381	0.125652842	48453000601
3802	-97.737599	30.291578	0.125652842	48453000601
3803	-97.737805	30.289464	0.125652842	48453000601
3804	-97.733445	30.287024	0.212121212	48453000401
3805	-97.737155	30.283251	0.125652842	48453000601
3806	-97.741624	30.283576	0.125652842	48453000601
3807	-97.741962	30.279445	0.171704958	48453000700
3808	-97.742803	30.281756	0.171704958	48453000700
3809	-97.744542	30.282227	0.171704958	48453000700
3810	-97.745114	30.280682	0.171704958	48453000700
3811	-97.741554	30.281406	0.171704958	48453000700
3812	-97.744671	30.283827	0.113795791	48453000608
3813	-97.740479	30.28111	0.171704958	48453000700
3814	-97.742581	30.292005	0.113013699	48453000606
3815	-97.735368	30.279722	0.171704958	48453000700
3816	-97.733921	30.283145	0.212121212	48453000401
3817	-97.73407	30.280268	0.212121212	48453000401
3818	-97.734348	30.290758	0.102286402	48453000500
3819	-97.736627	30.289354	0.125652842	48453000601
3820	-97.741773	30.296367	0.102286402	48453000500
3821	-97.737971	30.294558	0.102286402	48453000500
3822	-97.739942	30.303691	0.205395463	48453000203
3823	-97.739353	30.300193	0.102286402	48453000500
3824	-97.744311	30.302585	0.162756598	48453000204
3825	-97.734006	30.30082	0.307652128	48453000302
3826	-97.742751	30.305054	0.205395463	48453000203
3827	-97.73572	30.305885	0.307652128	48453000302
3828	-97.728001	30.283109	0.212121212	48453000401
3829	-97.725844	30.28644	0.212121212	48453000401
3830	-97.726241	30.287044	0.212121212	48453000401
3831	-97.721187	30.281547	0.223365929	48453000402
3832	-97.72563	30.285376	0.212121212	48453000401
3833	-97.723702	30.288429	0.212121212	48453000401
3834	-97.722255	30.292142	0.212121212	48453000401
3835	-97.723461	30.285868	0.212121212	48453000401
3836	-97.724103	30.28489	0.212121212	48453000401
3837	-97.723246	30.287666	0.212121212	48453000401
3838	-97.725094	30.284798	0.212121212	48453000401
3839	-97.721585	30.283517	0.223365929	48453000402
3840	-97.72397	30.283159	0.223365929	48453000402
3841	-97.720979	30.283987	0.212121212	48453000401
3842	-97.721719	30.29006	0.212121212	48453000401
3843	-97.721933	30.29117	0.212121212	48453000401
3844	-97.720621	30.290384	0.212121212	48453000401
3845	-97.722925	30.286764	0.212121212	48453000401
3846	-97.724666	30.288233	0.212121212	48453000401
3847	-97.716466	30.286613	0.223365929	48453000402
3848	-97.728766	30.288226	0.212121212	48453000401
3849	-97.728882	30.279964	0.223365929	48453000402
3850	-97.727224	30.282855	0.223365929	48453000402
3851	-97.729241	30.281101	0.212121212	48453000401
3852	-97.728482	30.282323	0.212121212	48453000401
3853	-97.726769	30.282091	0.223365929	48453000402
3854	-97.725751	30.282253	0.223365929	48453000402
3855	-97.726099	30.278674	0.247284879	48453000803
3856	-97.726784	30.278565	0.247284879	48453000803
3857	-97.726549	30.280937	0.223365929	48453000402
3858	-97.725376	30.282924	0.223365929	48453000402
3859	-97.724897	30.280088	0.223365929	48453000402
3860	-97.729371	30.280868	0.212121212	48453000401
3861	-97.727813	30.278853	0.223365929	48453000402
3862	-97.726658	30.290999	0.212121212	48453000401
3863	-97.725577	30.286805	0.212121212	48453000401
3864	-97.720124	30.283785	0.223365929	48453000402
3865	-97.720894	30.305428	0.307652128	48453000302
3866	-97.718586	30.297967	0.307652128	48453000302
3867	-97.724201	30.306962	0.220489978	48453000304
3868	-97.721792	30.305839	0.307652128	48453000302
3869	-97.719266	30.304683	0.307652128	48453000302
3870	-97.722013	30.299568	0.307652128	48453000302
3871	-97.715871	30.302227	0.307652128	48453000302
3872	-97.726453	30.297134	0.307652128	48453000302
3873	-97.717463	30.298196	0.160493827	48453000307
3874	-97.718585	30.296455	0.160493827	48453000307
3875	-97.718933	30.297427	0.307652128	48453000302
3876	-97.715746	30.303374	0.220489978	48453000304
3877	-97.716731	30.308504	0.220489978	48453000304
3878	-97.732097	30.322305	0.205395463	48453000203
3879	-97.729076	30.320888	0.158374478	48453000305
3880	-97.727752	30.328885	0.273613445	48453001505
3881	-97.733347	30.327569	0.336245955	48453000205
3882	-97.727768	30.32302	0.259693166	48453001503
3883	-97.739522	30.327675	0.336245955	48453000205
3884	-97.739362	30.325571	0.336245955	48453000205
3885	-97.735579	30.323963	0.336245955	48453000205
3886	-97.729032	30.335641	0.273613445	48453001505
3887	-97.730718	30.342578	0.273613445	48453001505
3888	-97.72611	30.340329	0.273613445	48453001505
3889	-97.730551	30.318561	0.158374478	48453000305
3890	-97.72599	30.325807	0.259693166	48453001503
3891	-97.729165	30.329631	0.336245955	48453000205
3892	-97.731279	30.330649	0.336245955	48453000205
3893	-97.723583	30.330256	0.259693166	48453001503
3894	-97.723982	30.323466	0.259693166	48453001503
3895	-97.731185	30.312454	0.158374478	48453000305
3896	-97.728383	30.317586	0.158374478	48453000305
3897	-97.739672	30.317811	0.205395463	48453000203
3898	-97.738862	30.319163	0.336245955	48453000205
3899	-97.743853	30.320285	0.317578125	48453000206
3900	-97.743053	30.315994	0.162756598	48453000204
3901	-97.738731	30.319328	0.336245955	48453000205
3902	-97.737326	30.313189	0.205395463	48453000203
3903	-97.732742	30.322612	0.205395463	48453000203
3904	-97.735509	30.315185	0.205395463	48453000203
3905	-97.737265	30.321314	0.336245955	48453000205
3906	-97.744265	30.316635	0.162756598	48453000204
3907	-97.743632	30.324701	0.317578125	48453000206
3908	-97.741321	30.323194	0.317578125	48453000206
3909	-97.73908	30.321757	0.336245955	48453000205
3910	-97.735101	30.312042	0.205395463	48453000203
3911	-97.739606	30.334644	0.336245955	48453000205
3912	-97.738981	30.338302	0.273613445	48453001505
3913	-97.739692	30.3299	0.336245955	48453000205
3914	-97.734655	30.33228	0.336245955	48453000205
3915	-97.719568	30.314016	0.220489978	48453000304
3916	-97.725089	30.316105	0.158374478	48453000305
3917	-97.72451	30.318715	0.158374478	48453000305
3918	-97.727517	30.323413	0.259693166	48453001503
3919	-97.719356	30.322202	0.259693166	48453001503
3920	-97.720878	30.317393	0.158374478	48453000305
3921	-97.718269	30.321748	0.259693166	48453001503
3922	-97.718167	30.316155	0.220489978	48453000304
3923	-97.716327	30.315284	0.220489978	48453000304
3924	-97.723383	30.339042	0.184543638	48453001504
3925	-97.728551	30.336413	0.273613445	48453001505
3926	-97.719513	30.336581	0.259693166	48453001503
3927	-97.722701	30.331677	0.259693166	48453001503
3928	-97.716883	30.333912	0.259693166	48453001503
3929	-97.764383	30.37734	0.282141071	48453030100
3930	-97.748718	30.352045	0.156830376	48453032300
3931	-97.746604	30.355305	0.156830376	48453032300
3932	-97.748345	30.351614	0.156830376	48453032300
3933	-97.75722	30.371596	0.282141071	48453030100
3934	-97.753217	30.377409	0.216720257	48453030200
3935	-97.755373	30.374388	0.216720257	48453030200
3936	-97.745798	30.387564	0.282141071	48453030100
3937	-97.746882	30.392821	0.237189816	48453030800
3938	-97.747009	30.394125	0.237189816	48453030800
3939	-97.745969	30.394171	0.19983884	48453032400
3940	-97.748856	30.400753	0.237189816	48453030800
3941	-97.746366	30.400563	0.237189816	48453030800
3942	-97.745953	30.359421	0.156830376	48453032300
3943	-97.746959	30.356797	0.156830376	48453032300
3944	-97.745047	30.360824	0.156830376	48453032300
3945	-97.749012	30.352191	0.156830376	48453032300
3946	-97.746918	30.361727	0.156830376	48453032300
3947	-97.749312	30.363764	0.156830376	48453032300
3948	-97.75071	30.358383	0.156830376	48453032300
3949	-97.74314	30.368537	0.216720257	48453030200
3950	-97.747241	30.371962	0.216720257	48453030200
3951	-97.739991	30.373997	0.216720257	48453030200
3952	-97.737259	30.380342	0.19983884	48453032400
3953	-97.739669	30.374437	0.216720257	48453030200
3954	-97.735827	30.379871	0.19983884	48453032400
3955	-97.739435	30.37521	0.216720257	48453030200
3956	-97.738548	30.377127	0.216720257	48453030200
3957	-97.739733	30.37555	0.216720257	48453030200
3958	-97.736237	30.383448	0.19983884	48453032400
3959	-97.732156	30.375795	0.171902269	48453040400
3960	-97.735323	30.37768	0.171902269	48453040400
3961	-97.729481	30.37493	0.175336788	48453045400
3962	-97.732738	30.376586	0.175336788	48453045400
3963	-97.727672	30.374806	0.175336788	48453045400
3964	-97.732472	30.377111	0.175336788	48453045400
3965	-97.719473	30.375104	0.114640884	48453040700
3966	-97.74427	30.382947	0.282141071	48453030100
3967	-97.752016	30.379092	0.216720257	48453030200
